filename,percents,passed,matched_impls
0.4.24--0xd9f75941de8c74d18c92b36aea8f75b478ed86b7--MainContract--.bin,30.18867924528302,False,53
0.4.24--0xda5072610c14cf99084e1127aeac9486e740e62c--Skyme--.bin,86.95652173913044,False,107
0.4.24--0xda5994d2709da31f87c3a573183a88f964c9f6da--SignkeysBonusProgramRewards--.bin,17.91044776119403,False,0
0.4.24--0xdc4578dc1c65f83e7081304d802d4a839d7773c7--DirectAirDrop--.bin,62.5,True,0
0.4.24--0xe0bb2ba6abfe69eef1b0828e090a3abd5863c7ad--HorseChain--.bin,100.0,True,65
0.4.24--0xe0c6ce3e73029f201e5c0bedb97f67572a93711c--ETHplode--.bin,92.3076923076923,False,68
0.4.24--0xE31CEd3343f21e5Cad5d31163BBa5899Ee01D813--ERC20_CRYPTOMILLION_CPMN--.bin,100.0,True,58
0.4.24--0xe41dd6e41f8F9962c5103D95D95f5d9B82D90fDF--ERC677BridgeToken--.bin,87.5,False,81
0.4.24--0xe52e75e8a97546f40991b489e92c68ebb386dc97--ETHPAY--.bin,86.95652173913044,False,107
0.4.24--0xe59487bb83c32769d94ff2e505cdd9093cd3c41e--ChainedHashLogger--.bin,100.0,True,1
0.4.24--0xe5b21cf83f5e49aba4601e8d8cf182f889208cfd--ManualApprovalTransferManagerFactory--.bin,27.956989247311824,False,0
0.4.24--0xe6ea45181ab85a671ce37c4e111ee31c23479a9e--StandardToken--.bin,100.0,True,57
0.4.24--0xe79d496f4580799b4F734d62074D84c61Eb532C8--OffChainManagerImpl--.bin,35.84905660377358,True,0
0.4.24--0xebc44f6355d524a61820e6f18007ff00311336a5--HscToken--.bin,100.0,True,70
0.4.24--0xed6849727f7b158a14a492bd0a3bf4d7126f7f71--TIMETokenFundraiser--.bin,73.17073170731707,True,0
0.4.24--0xed6c511ed66b172c4d28eac2c3dacc62972b1b7f--LMKToken--.bin,79.48717948717949,False,86
0.4.24--0xf1c088e302c6c5183b8137f6163f747ba95dfbd9--test--.bin,96.55172413793103,False,77
0.4.24--0xf232338a5e38bf73bbc13a8ba70322aee0e3acc0--SnailFarm2--.bin,100.0,True,1
0.4.24--0xf409e3eaf317bd32c6b45eca2bfb7d8fb28cb423--TUNNCOIN--.bin,86.95652173913044,False,107
0.4.24--0xf4dd29bfd2698db644218493dccb36f0915c8617--OwnsArt--.bin,100.0,True,1
0.4.24--0xf853cd67bf7325828d200ee26aea5c88059d0cd3--HempDollarToken--.bin,95.23809523809523,False,107
0.4.24--0xfaa183ac925268122498945ce287817b126f453b--UpgradebleStormSender--.bin,78.57142857142857,True,0
0.4.24--0xfbcfcf87f2659ad2e18c4b907198b4a20e78babb--BidaCoin--.bin,96.42857142857143,False,82
0.4.24--0xFC209D33CEc3872Ef5BE8dCB6118e53A5b122260--SatowalletShares--.bin,95.23809523809523,False,107
0.4.24--0xfc23425d9646690c5bf04f255c81de254e57292e--VMembersCoin--.bin,94.11764705882352,False,68
0.4.24--0xfd1ccd0f8fabab9b5b81173de82de4a1566ac53f--ECOSCU--.bin,91.66666666666666,False,80
0.4.24--0xfd41bf39c1bfe227923c3df8f2dc523af79fc631--StandardToken--.bin,87.5,False,68
0.4.24--0xfd78b2da4fbc45b0be4179a4025ee92b90c6305b--GeneralTransferManager--.bin,40.74074074074074,True,0
0.4.24--0xff7ed06a93a96ff122eeaf333b9cac321fdd5ed9--ST20Token--.bin,87.8048780487805,False,86
0.4.25--0x0103a4563c0157987080958a1e84a5bd9ffd6bf8--PantheonGold--.bin,94.11764705882352,False,4
0.4.25--0x01b48a355dab8d9954216f778a08598009277ebe--Ldohtoken--.bin,100.0,True,72
0.4.25--0x02dfbfc054e01a2d1bb2b63fa0b017daa7589290--DGK--.bin,100.0,True,1
0.4.25--0x047be5e4986be48b35cd055feeb2e980cfd2e99b--SunchainToken--.bin,91.66666666666666,False,80
0.4.25--0x07274515b62cc205629a8702bdafbf78495e6210--LuckyCoin--.bin,100.0,True,6
0.4.25--0x077909ad7e21c3c12c5e85b5787261eee26a7817--AmbertimeCoin--.bin,100.0,True,58
0.4.25--0x082bd91161f06177757f37de610652b02c947858--MultiSigWallet--.bin,91.30434782608695,True,3
0.4.25--0x0c736b3c9170ae42e2dedba814f5e4530895c840--Ldohtoken--.bin,100.0,True,72
0.4.25--0x0debfb5127d8b5dd2fafc93724c88bd7f40cc852--DSG_Turntable--.bin,96.66666666666667,True,10
0.4.25--0x0e84cfe97207de40bfdf6133c07ac8f2046f9981--SPO8--.bin,100.0,True,56
0.4.25--0x1075dac8715ce21f77272cd727fc88eba7f83351--SicBo--.bin,100.0,True,1
0.4.25--0x108c9576f61eabb1d6d340f8be2d76cce66bafcf--RivetToken--.bin,100.0,True,65
0.4.25--0x10c495f1f631acf8fb8db9a70ed5d45b719de5f8--CCD_KOHLE_1_20190411--.bin,100.0,True,53
0.4.25--0x12a54ede64b1e3524550e601fdfe216d5f566cef--ARCHC--.bin,100.0,True,68
0.4.25--0x13ec78c30effaf546a77886a88c766eaa0d01272--Internoc24DividendCoin--.bin,95.23809523809523,False,107
0.4.25--0x14c7820803b99fb5ab36d39a26a6e1ea2168cb51--BIMI_DAO_33_b1--.bin,50.617283950617285,True,0
0.4.25--0x14f8409088fb5c91465729fb38f088498ef54695--VMembersCoin--.bin,94.11764705882352,False,68
0.4.25--0x164cd8bc19402c7bd49c2a97d5248310d7e1ec02--AdminUpgradeabilityProxy--.bin,100.0,True,3
0.4.25--0x16c81421bf8597be5a974d59f758bb0b2456f9c8--BIMI_DAO_33_b8--.bin,50.617283950617285,True,0
0.4.25--0x182d4990bb0ff595b308b3efcb93313abad575e7--PoolOwners--.bin,86.95652173913044,False,7
